Date,VTI,VXUS,BND,SPY,DJI,LTT,TLT,UPRO,TMF,SSO,UBT
1988-01-07,,,,,2051.89,342.6,,,,,
1988-01-08,,,,,1911.31,342.6,,,,,
1988-01-11,,,,,1945.13,342.6,,,,,
1988-01-12,,,,,1928.55,342.6,,,,,
1988-01-13,,,,,1924.73,342.6,,,,,
1988-01-14,,,,,1916.11,342.6,,,,,
1988-01-15,,,,,1956.07,342.6,,,,,
1988-01-18,,,,,1963.86,342.6,,,,,
1988-01-19,,,,,1936.34,342.6,,,,,
1988-01-20,,,,,1879.14,342.6,,,,,
1988-01-21,,,,,1879.31,342.6,,,,,
1988-01-22,,,,,1903.51,342.6,,,,,
1988-01-25,,,,,1946.45,342.6,,,,,
1988-01-26,,,,,1920.59,342.6,,,,,
1988-01-27,,,,,1911.14,342.6,,,,,
1988-01-28,,,,,1930.04,342.6,,,,,
1988-01-29,,,,,1958.22,363.49,,,,,
1988-02-01,,,,,1944.63,363.49,,,,,
1988-02-02,,,,,1952.92,363.49,,,,,
1988-02-03,,,,,1924.57,363.49,,,,,
1988-02-04,,,,,1923.57,363.49,,,,,
1988-02-05,,,,,1910.48,363.49,,,,,
1988-02-08,,,,,1895.72,363.49,,,,,
1988-02-09,,,,,1914.46,363.49,,,,,
1988-02-10,,,,,1962.04,363.49,,,,,
1988-02-11,,,,,1961.54,363.49,,,,,
1988-02-12,,,,,1983.26,363.49,,,,,
1988-02-16,,,,,2005.97,363.49,,,,,
1988-02-17,,,,,2000.99,363.49,,,,,
1988-02-18,,,,,1986.41,363.49,,,,,
1988-02-19,,,,,2014.59,363.49,,,,,
1988-02-22,,,,,2040.29,363.49,,,,,
1988-02-23,,,,,2039.12,363.49,,,,,
1988-02-24,,,,,2039.95,363.49,,,,,
1988-02-25,,,,,2017.57,363.49,,,,,
1988-02-26,,,,,2023.21,363.49,,,,,
1988-02-29,,,,,2071.62,367.54,,,,,
1988-03-01,,,,,2070.47,367.54,,,,,
1988-03-02,,,,,2071.29,367.54,,,,,
1988-03-03,,,,,2063.49,367.54,,,,,
1988-03-04,,,,,2057.86,367.54,,,,,
1988-03-07,,,,,2056.37,367.54,,,,,
1988-03-08,,,,,2081.07,367.54,,,,,
1988-03-09,,,,,2074.27,367.54,,,,,
1988-03-10,,,,,2026.03,367.54,,,,,
1988-03-11,,,,,2034.98,367.54,,,,,
1988-03-14,,,,,2050.07,367.54,,,,,
1988-03-15,,,,,2047.41,367.54,,,,,
1988-03-16,,,,,2064.32,367.54,,,,,
1988-03-17,,,,,2086.04,367.54,,,,,
1988-03-18,,,,,2087.37,367.54,,,,,
1988-03-21,,,,,2067.14,367.54,,,,,
1988-03-22,,,,,2066.15,367.54,,,,,
1988-03-23,,,,,2067.64,367.54,,,,,
1988-03-24,,,,,2023.87,367.54,,,,,
1988-03-25,,,,,1978.95,367.54,,,,,
1988-03-28,,,,,1979.77,367.54,,,,,
1988-03-29,,,,,1998.34,367.54,,,,,
1988-03-30,,,,,1978.12,367.54,,,,,
1988-03-31,,,,,1988.06,356.28,,,,,
1988-04-04,,,,,1980.6,356.28,,,,,
1988-04-05,,,,,1997.51,356.28,,,,,
1988-04-06,,,,,2061.67,356.28,,,,,
1988-04-07,,,,,2062.17,356.28,,,,,
1988-04-08,,,,,2090.19,356.28,,,,,
1988-04-11,,,,,2095.99,356.28,,,,,
1988-04-12,,,,,2110.08,356.28,,,,,
1988-04-13,,,,,2107.1,356.28,,,,,
1988-04-14,,,,,2005.64,356.28,,,,,
1988-04-15,,,,,2013.93,356.28,,,,,
1988-04-18,,,,,2008.12,356.28,,,,,
1988-04-19,,,,,1999.5,356.28,,,,,
1988-04-20,,,,,1985.41,356.28,,,,,
1988-04-21,,,,,1987.4,356.28,,,,,
1988-04-22,,,,,2015.09,356.28,,,,,
1988-04-25,,,,,2035.97,356.28,,,,,
1988-04-26,,,,,2044.76,356.28,,,,,
1988-04-27,,,,,2047.91,356.28,,,,,
1988-04-28,,,,,2041.28,356.28,,,,,
1988-04-29,,,,,2032.33,349.89,,,,,
1988-05-02,,,,,2043.27,349.89,,,,,
1988-05-03,,,,,2058.36,349.89,,,,,
1988-05-04,,,,,2036.31,349.89,,,,,
1988-05-05,,,,,2020.23,349.89,,,,,
1988-05-06,,,,,2007.46,349.89,,,,,
1988-05-09,,,,,1997.35,349.89,,,,,
1988-05-10,,,,,2003.64,349.89,,,,,
1988-05-11,,,,,1965.85,349.89,,,,,
1988-05-12,,,,,1968,349.89,,,,,
1988-05-13,,,,,1990.55,349.89,,,,,
1988-05-16,,,,,2007.63,349.89,,,,,
1988-05-17,,,,,1986.41,349.89,,,,,
1988-05-18,,,,,1951.09,349.89,,,,,
1988-05-19,,,,,1958.72,349.89,,,,,
1988-05-20,,,,,1952.59,349.89,,,,,
1988-05-23,,,,,1941.48,349.89,,,,,
1988-05-24,,,,,1962.53,349.89,,,,,
1988-05-25,,,,,1961.37,349.89,,,,,
1988-05-26,,,,,1966.7,349.89,,,,,
1988-05-27,,,,,1956.44,349.89,,,,,
1988-05-31,,,,,2031.12,344.5,,,,,
1988-06-01,,,,,2064.01,344.5,,,,,
1988-06-02,,,,,2052.45,344.5,,,,,
1988-06-03,,,,,2071.31,344.5,,,,,
1988-06-06,,,,,2075.21,344.5,,,,,
1988-06-07,,,,,2054.59,344.5,,,,,
1988-06-08,,,,,2102.95,344.5,,,,,
1988-06-09,,,,,2093.35,344.5,,,,,
1988-06-10,,,,,2101.71,344.5,,,,,
1988-06-13,,,,,2099.4,344.5,,,,,
1988-06-14,,,,,2124.47,344.5,,,,,
1988-06-15,,,,,2131.4,344.5,,,,,
1988-06-16,,,,,2094.24,344.5,,,,,
1988-06-17,,,,,2104.02,344.5,,,,,
1988-06-20,,,,,2083.93,344.5,,,,,
1988-06-21,,,,,2109.17,344.5,,,,,
1988-06-22,,,,,2152.2,344.5,,,,,
1988-06-23,,,,,2148.29,344.5,,,,,
1988-06-24,,,,,2142.96,344.5,,,,,
1988-06-27,,,,,2108.46,344.5,,,,,
1988-06-28,,,,,2130.87,344.5,,,,,
1988-06-29,,,,,2121.98,344.5,,,,,
1988-06-30,,,,,2141.71,359.12,,,,,
1988-07-01,,,,,2131.58,359.12,,,,,
1988-07-05,,,,,2158.61,359.12,,,,,
1988-07-06,,,,,2130.16,359.12,,,,,
1988-07-07,,,,,2122.69,359.12,,,,,
1988-07-08,,,,,2106.15,359.12,,,,,
1988-07-11,,,,,2111.31,359.12,,,,,
1988-07-12,,,,,2092.64,359.12,,,,,
1988-07-13,,,,,2104.37,359.12,,,,,
1988-07-14,,,,,2113.62,359.12,,,,,
1988-07-15,,,,,2129.45,359.12,,,,,
1988-07-18,,,,,2117.89,359.12,,,,,
1988-07-19,,,,,2097.26,359.12,,,,,
1988-07-20,,,,,2110.6,359.12,,,,,
1988-07-21,,,,,2086.59,359.12,,,,,
1988-07-22,,,,,2060.99,359.12,,,,,
1988-07-25,,,,,2071.83,359.12,,,,,
1988-07-26,,,,,2073.97,359.12,,,,,
1988-07-27,,,,,2053.7,359.12,,,,,
1988-07-28,,,,,2082.33,359.12,,,,,
1988-07-29,,,,,2128.73,351.94,,,,,
1988-08-01,,,,,2130.51,351.94,,,,,
1988-08-02,,,,,2131.22,351.94,,,,,
1988-08-03,,,,,2134.07,351.94,,,,,
1988-08-04,,,,,2126.6,351.94,,,,,
1988-08-05,,,,,2119.13,351.94,,,,,
1988-08-08,,,,,2107.4,351.94,,,,,
1988-08-09,,,,,2079.13,351.94,,,,,
1988-08-10,,,,,2034.14,351.94,,,,,
1988-08-11,,,,,2039.3,351.94,,,,,
1988-08-12,,,,,2037.52,351.94,,,,,
1988-08-15,,,,,2004.27,351.94,,,,,
1988-08-16,,,,,2021.51,351.94,,,,,
1988-08-17,,,,,2025.96,351.94,,,,,
1988-08-18,,,,,2027.03,351.94,,,,,
1988-08-19,,,,,2016,351.94,,,,,
1988-08-22,,,,,1990.22,351.94,,,,,
1988-08-23,,,,,1989.33,351.94,,,,,
1988-08-24,,,,,2026.67,351.94,,,,,
1988-08-25,,,,,2010.85,351.94,,,,,
1988-08-26,,,,,2017.43,351.94,,,,,
1988-08-29,,,,,2041.43,351.94,,,,,
1988-08-30,,,,,2038.23,351.94,,,,,
1988-08-31,,,,,2031.65,353.43,,,,,
1988-09-01,,,,,2002.31,353.43,,,,,
1988-09-02,,,,,2054.59,353.43,,,,,
1988-09-06,,,,,2065.26,353.43,,,,,
1988-09-07,,,,,2065.79,353.43,,,,,
1988-09-08,,,,,2063.12,353.43,,,,,
1988-09-09,,,,,2068.81,353.43,,,,,
1988-09-12,,,,,2072.37,353.43,,,,,
1988-09-13,,,,,2083.04,353.43,,,,,
1988-09-14,,,,,2100.64,353.43,,,,,
1988-09-15,,,,,2092.28,353.43,,,,,
1988-09-16,,,,,2098.15,353.43,,,,,
1988-09-19,,,,,2081.08,353.43,,,,,
1988-09-20,,,,,2087.48,353.43,,,,,
1988-09-21,,,,,2090.5,353.43,,,,,
1988-09-22,,,,,2080.01,353.43,,,,,
1988-09-23,,,,,2090.68,353.43,,,,,
1988-09-26,,,,,2085.17,353.43,,,,,
1988-09-27,,,,,2082.33,353.43,,,,,
1988-09-28,,,,,2085.53,353.43,,,,,
1988-09-29,,,,,2119.31,353.43,,,,,
1988-09-30,,,,,2112.91,366.68,,,,,
1988-10-03,,,,,2105.26,366.68,,,,,
1988-10-04,,,,,2102.06,366.68,,,,,
1988-10-05,,,,,2106.51,366.68,,,,,
1988-10-06,,,,,2107.75,366.68,,,,,
1988-10-07,,,,,2150.25,366.68,,,,,
1988-10-10,,,,,2158.96,366.68,,,,,
1988-10-11,,,,,2156.47,366.68,,,,,
1988-10-12,,,,,2126.24,366.68,,,,,
1988-10-13,,,,,2133.36,366.68,,,,,
1988-10-14,,,,,2133.18,366.68,,,,,
1988-10-17,,,,,2140.47,366.68,,,,,
1988-10-18,,,,,2159.85,366.68,,,,,
1988-10-19,,,,,2137.27,366.68,,,,,
1988-10-20,,,,,2181.19,366.68,,,,,
1988-10-21,,,,,2183.5,366.68,,,,,
1988-10-24,,,,,2170.34,366.68,,,,,
1988-10-25,,,,,2173.36,366.68,,,,,
1988-10-26,,,,,2165.18,366.68,,,,,
1988-10-27,,,,,2140.83,366.68,,,,,
1988-10-28,,,,,2149.89,366.68,,,,,
1988-10-31,,,,,2148.65,377.88,,,,,
1988-11-01,,,,,2150.96,377.88,,,,,
1988-11-02,,,,,2156.83,377.88,,,,,
1988-11-03,,,,,2170.34,377.88,,,,,
1988-11-04,,,,,2145.8,377.88,,,,,
1988-11-07,,,,,2124.64,377.88,,,,,
1988-11-08,,,,,2127.49,377.88,,,,,
1988-11-09,,,,,2118.24,377.88,,,,,
1988-11-10,,,,,2114.69,377.88,,,,,
1988-11-11,,,,,2067.03,377.88,,,,,
1988-11-14,,,,,2065.08,377.88,,,,,
1988-11-15,,,,,2077.17,377.88,,,,,
1988-11-16,,,,,2038.58,377.88,,,,,
1988-11-17,,,,,2052.45,377.88,,,,,
1988-11-18,,,,,2062.41,377.88,,,,,
1988-11-21,,,,,2065.97,377.88,,,,,
1988-11-22,,,,,2077.7,377.88,,,,,
1988-11-23,,,,,2092.28,377.88,,,,,
1988-11-25,,,,,2074.68,377.88,,,,,
1988-11-28,,,,,2081.44,377.88,,,,,
1988-11-29,,,,,2101.53,377.88,,,,,
1988-11-30,,,,,2114.51,369.39,,,,,
1988-12-01,,,,,2101.88,369.39,,,,,
1988-12-02,,,,,2092.28,369.39,,,,,
1988-12-05,,,,,2123.76,369.39,,,,,
1988-12-06,,,,,2149.36,369.39,,,,,
1988-12-07,,,,,2153.63,369.39,,,,,
1988-12-08,,,,,2141.71,369.39,,,,,
1988-12-09,,,,,2143.49,369.39,,,,,
1988-12-12,,,,,2139.58,369.39,,,,,
1988-12-13,,,,,2143.49,369.39,,,,,
1988-12-14,,,,,2134.25,369.39,,,,,
1988-12-15,,,,,2133,369.39,,,,,
1988-12-16,,,,,2150.71,369.39,,,,,
1988-12-19,,,,,2172.68,369.39,,,,,
1988-12-20,,,,,2166.07,369.39,,,,,
1988-12-21,,,,,2164.64,369.39,,,,,
1988-12-22,,,,,2160.36,369.39,,,,,
1988-12-23,,,,,2168.93,369.39,,,,,
1988-12-27,,,,,2162.68,369.39,,,,,
1988-12-28,,,,,2166.43,369.39,,,,,
1988-12-29,,,,,2182.68,369.39,,,,,
1988-12-30,,,,,2168.57,374.24,,,,,
1989-01-03,,,,,2144.64,374.24,,,,,
1989-01-04,,,,,2177.68,374.24,,,,,
1989-01-05,,,,,2190.54,374.24,,,,,
1989-01-06,,,,,2194.29,374.24,,,,,
1989-01-09,,,,,2199.46,374.24,,,,,
1989-01-10,,,,,2193.21,374.24,,,,,
1989-01-11,,,,,2206.43,374.24,,,,,
1989-01-12,,,,,2222.32,374.24,,,,,
1989-01-13,,,,,2226.07,374.24,,,,,
1989-01-16,,,,,2224.64,374.24,,,,,
1989-01-17,,,,,2214.64,374.24,,,,,
1989-01-18,,,,,2238.75,374.24,,,,,
1989-01-19,,,,,2239.11,374.24,,,,,
1989-01-20,,,,,2235.36,374.24,,,,,
1989-01-23,,,,,2218.39,374.24,,,,,
1989-01-24,,,,,2256.43,374.24,,,,,
1989-01-25,,,,,2265.89,374.24,,,,,
1989-01-26,,,,,2291.07,374.24,,,,,
1989-01-27,,,,,2322.86,374.24,,,,,
1989-01-30,,,,,2324.11,374.24,,,,,
1989-01-31,,,,,2342.32,382.25,,,,,
1989-02-01,,,,,2338.21,382.25,,,,,
1989-02-02,,,,,2333.75,382.25,,,,,
1989-02-03,,,,,2331.25,382.25,,,,,
1989-02-06,,,,,2321.07,382.25,,,,,
1989-02-07,,,,,2347.14,382.25,,,,,
1989-02-08,,,,,2343.21,382.25,,,,,
1989-02-09,,,,,2323.04,382.25,,,,,
1989-02-10,,,,,2286.07,382.25,,,,,
1989-02-13,,,,,2282.5,382.25,,,,,
1989-02-14,,,,,2281.25,382.25,,,,,
1989-02-15,,,,,2303.93,382.25,,,,,
1989-02-16,,,,,2311.43,382.25,,,,,
1989-02-17,,,,,2324.82,382.25,,,,,
1989-02-21,,,,,2326.43,382.25,,,,,
1989-02-22,,,,,2283.93,382.25,,,,,
1989-02-23,,,,,2289.46,382.25,,,,,
1989-02-24,,,,,2245.54,382.25,,,,,
1989-02-27,,,,,2250.36,382.25,,,,,
1989-02-28,,,,,2258.39,374.38,,,,,
1989-03-01,,,,,2243.04,374.38,,,,,
1989-03-02,,,,,2265.71,374.38,,,,,
1989-03-03,,,,,2274.29,374.38,,,,,
1989-03-06,,,,,2294.82,374.38,,,,,
1989-03-07,,,,,2290.71,374.38,,,,,
1989-03-08,,,,,2295.54,374.38,,,,,
1989-03-09,,,,,2291.43,374.38,,,,,
1989-03-10,,,,,2282.14,374.38,,,,,
1989-03-13,,,,,2306.25,374.38,,,,,
1989-03-14,,,,,2306.25,374.38,,,,,
1989-03-15,,,,,2320.54,374.38,,,,,
1989-03-16,,,,,2340.71,374.38,,,,,
1989-03-17,,,,,2292.14,374.38,,,,,
1989-03-20,,,,,2262.5,374.38,,,,,
1989-03-21,,,,,2266.25,374.38,,,,,
1989-03-22,,,,,2263.21,374.38,,,,,
1989-03-23,,,,,2243.04,374.38,,,,,
1989-03-27,,,,,2257.86,374.38,,,,,
1989-03-28,,,,,2275.54,374.38,,,,,
1989-03-29,,,,,2281.52,374.38,,,,,
1989-03-30,,,,,2281.34,374.38,,,,,
1989-03-31,,,,,2293.62,378.38,,,,,
1989-04-03,,,,,2304.8,378.38,,,,,
1989-04-04,,,,,2298.2,378.38,,,,,
1989-04-05,,,,,2304.8,378.38,,,,,
1989-04-06,,,,,2291.97,378.38,,,,,
1989-04-07,,,,,2304.8,378.38,,,,,
1989-04-10,,,,,2301.87,378.38,,,,,
1989-04-11,,,,,2311.58,378.38,,,,,
1989-04-12,,,,,2319.65,378.38,,,,,
1989-04-13,,,,,2296,378.38,,,,,
1989-04-14,,,,,2337.06,378.38,,,,,
1989-04-17,,,,,2337.79,378.38,,,,,
1989-04-18,,,,,2379.4,378.38,,,,,
1989-04-19,,,,,2386.91,378.38,,,,,
1989-04-20,,,,,2377.38,378.38,,,,,
1989-04-21,,,,,2409.46,378.38,,,,,
1989-04-24,,,,,2402.68,378.38,,,,,
1989-04-25,,,,,2386.85,378.38,,,,,
1989-04-26,,,,,2389.1,378.38,,,,,
1989-04-27,,,,,2418.99,378.38,,,,,
1989-04-28,,,,,2418.8,388.03,,,,,
1989-05-01,,,,,2414.96,388.03,,,,,
1989-05-02,,,,,2402.86,388.03,,,,,
1989-05-03,,,,,2393.7,388.03,,,,,
1989-05-04,,,,,2384.9,388.03,,,,,
1989-05-05,,,,,2381.96,388.03,,,,,
1989-05-08,,,,,2376.47,388.03,,,,,
1989-05-09,,,,,2371.33,388.03,,,,,
1989-05-10,,,,,2374.45,388.03,,,,,
1989-05-11,,,,,2382.88,388.03,,,,,
1989-05-12,,,,,2439.7,388.03,,,,,
1989-05-15,,,,,2463.89,388.03,,,,,
1989-05-16,,,,,2453.45,388.03,,,,,
1989-05-17,,,,,2462.43,388.03,,,,,
1989-05-18,,,,,2470.12,388.03,,,,,
1989-05-19,,,,,2501.1,388.03,,,,,
1989-05-22,,,,,2502.02,388.03,,,,,
1989-05-23,,,,,2478.01,388.03,,,,,
1989-05-24,,,,,2483.87,388.03,,,,,
1989-05-25,,,,,2482.59,388.03,,,,,
1989-05-26,,,,,2493.77,388.03,,,,,
1989-05-30,,,,,2475.55,388.03,,,,,
1989-05-31,,,,,2480.15,402.39,,,,,
1989-06-01,,,,,2490.63,402.39,,,,,
1989-06-02,,,,,2517.83,402.39,,,,,
1989-06-05,,,,,2480.7,402.39,,,,,
1989-06-06,,,,,2496.32,402.39,,,,,
1989-06-07,,,,,2512.32,402.39,,,,,
1989-06-08,,,,,2516.91,402.39,,,,,
1989-06-09,,,,,2513.42,402.39,,,,,
1989-06-12,,,,,2518.84,402.39,,,,,
1989-06-13,,,,,2503.54,402.39,,,,,
1989-06-14,,,,,2503.36,402.39,,,,,
1989-06-15,,,,,2475,402.39,,,,,
1989-06-16,,,,,2486.38,402.39,,,,,
1989-06-19,,,,,2479.89,402.39,,,,,
1989-06-20,,,,,2472.88,402.39,,,,,
1989-06-21,,,,,2464.91,402.39,,,,,
1989-06-22,,,,,2481.98,402.39,,,,,
1989-06-23,,,,,2531.87,402.39,,,,,
1989-06-26,,,,,2511.38,402.39,,,,,
1989-06-27,,,,,2526.37,402.39,,,,,
1989-06-28,,,,,2504.74,402.39,,,,,
1989-06-29,,,,,2458.27,402.39,,,,,
1989-06-30,,,,,2440.06,425.52,,,,,
1989-07-03,,,,,2452.77,425.52,,,,,
1989-07-05,,,,,2456.56,425.52,,,,,
1989-07-06,,,,,2462.44,425.52,,,,,
1989-07-07,,,,,2487.86,425.52,,,,,
1989-07-10,,,,,2502.66,425.52,,,,,
1989-07-11,,,,,2514.61,425.52,,,,,
1989-07-12,,,,,2532.63,425.52,,,,,
1989-07-13,,,,,2538.32,425.52,,,,,
1989-07-14,,,,,2554.82,425.52,,,,,
1989-07-17,,,,,2553.49,425.52,,,,,
1989-07-18,,,,,2544.76,425.52,,,,,
1989-07-19,,,,,2584.41,425.52,,,,,
1989-07-20,,,,,2575.49,425.52,,,,,
1989-07-21,,,,,2607.36,425.52,,,,,
1989-07-24,,,,,2584.98,425.52,,,,,
1989-07-25,,,,,2583.08,425.52,,,,,
1989-07-26,,,,,2613.05,425.52,,,,,
1989-07-27,,,,,2635.43,425.52,,,,,
1989-07-28,,,,,2635.24,425.52,,,,,
1989-07-31,,,,,2660.66,435.56,,,,,
1989-08-01,,,,,2641.12,435.56,,,,,
1989-08-02,,,,,2657.44,435.56,,,,,
1989-08-03,,,,,2661.61,435.56,,,,,
1989-08-04,,,,,2653.45,435.56,,,,,
1989-08-07,,,,,2694.99,435.56,,,,,
1989-08-08,,,,,2699.17,435.56,,,,,
1989-08-09,,,,,2686.08,435.56,,,,,
1989-08-10,,,,,2712.63,435.56,,,,,
1989-08-11,,,,,2683.99,435.56,,,,,
1989-08-14,,,,,2677.92,435.56,,,,,
1989-08-15,,,,,2687.78,435.56,,,,,
1989-08-16,,,,,2693.29,435.56,,,,,
1989-08-17,,,,,2679.63,435.56,,,,,
1989-08-18,,,,,2687.97,435.56,,,,,
1989-08-21,,,,,2647,435.56,,,,,
1989-08-22,,,,,2650.99,435.56,,,,,
1989-08-23,,,,,2678.11,435.56,,,,,
1989-08-24,,,,,2734.64,435.56,,,,,
1989-08-25,,,,,2732.36,435.56,,,,,
1989-08-28,,,,,2743.36,435.56,,,,,
1989-08-29,,,,,2726.63,435.56,,,,,
1989-08-30,,,,,2728.15,435.56,,,,,
1989-08-31,,,,,2737.27,423.89,,,,,
1989-09-01,,,,,2752.09,423.89,,,,,
1989-09-05,,,,,2744.68,423.89,,,,,
1989-09-06,,,,,2719.79,423.89,,,,,
1989-09-07,,,,,2706.88,423.89,,,,,
1989-09-08,,,,,2709.54,423.89,,,,,
1989-09-11,,,,,2704.41,423.89,,,,,
1989-09-12,,,,,2707.26,423.89,,,,,
1989-09-13,,,,,2679.52,423.89,,,,,
1989-09-14,,,,,2664.89,423.89,,,,,
1989-09-15,,,,,2674.58,423.89,,,,,
1989-09-18,,,,,2687.5,423.89,,,,,
1989-09-19,,,,,2687.31,423.89,,,,,
1989-09-20,,,,,2683.89,423.89,,,,,
1989-09-21,,,,,2680.28,423.89,,,,,
1989-09-22,,,,,2681.61,423.89,,,,,
1989-09-25,,,,,2659.19,423.89,,,,,
1989-09-26,,,,,2663.94,423.89,,,,,
1989-09-27,,,,,2673.06,423.89,,,,,
1989-09-28,,,,,2694.91,423.89,,,,,
1989-09-29,,,,,2692.82,425.13,,,,,
1989-10-02,,,,,2713.72,425.13,,,,,
1989-10-03,,,,,2754.56,425.13,,,,,
1989-10-04,,,,,2771.09,425.13,,,,,
1989-10-05,,,,,2773.56,425.13,,,,,
1989-10-06,,,,,2785.52,425.13,,,,,
1989-10-09,,,,,2791.41,425.13,,,,,
1989-10-10,,,,,2785.33,425.13,,,,,
1989-10-11,,,,,2773.36,425.13,,,,,
1989-10-12,,,,,2759.84,425.13,,,,,
1989-10-13,,,,,2569.26,425.13,,,,,
1989-10-16,,,,,2657.38,425.13,,,,,
1989-10-17,,,,,2638.73,425.13,,,,,
1989-10-18,,,,,2643.65,425.13,,,,,
1989-10-19,,,,,2683.2,425.13,,,,,
1989-10-20,,,,,2689.14,425.13,,,,,
1989-10-23,,,,,2662.91,425.13,,,,,
1989-10-24,,,,,2659.22,425.13,,,,,
1989-10-25,,,,,2653.28,425.13,,,,,
1989-10-26,,,,,2613.73,425.13,,,,,
1989-10-27,,,,,2596.72,425.13,,,,,
1989-10-30,,,,,2603.48,425.13,,,,,
1989-10-31,,,,,2645.08,442.25,,,,,
1989-11-01,,,,,2645.9,442.25,,,,,
1989-11-02,,,,,2631.56,442.25,,,,,
1989-11-03,,,,,2629.51,442.25,,,,,
1989-11-06,,,,,2582.17,442.25,,,,,
1989-11-07,,,,,2597.13,442.25,,,,,
1989-11-08,,,,,2623.36,442.25,,,,,
1989-11-09,,,,,2603.69,442.25,,,,,
1989-11-10,,,,,2625.61,442.25,,,,,
1989-11-13,,,,,2626.43,442.25,,,,,
1989-11-14,,,,,2610.25,442.25,,,,,
1989-11-15,,,,,2632.58,442.25,,,,,
1989-11-16,,,,,2635.66,442.25,,,,,
1989-11-17,,,,,2652.66,442.25,,,,,
1989-11-20,,,,,2632.04,442.25,,,,,
1989-11-21,,,,,2639.29,442.25,,,,,
1989-11-22,,,,,2656.78,442.25,,,,,
1989-11-24,,,,,2675.55,442.25,,,,,
1989-11-27,,,,,2694.97,442.25,,,,,
1989-11-28,,,,,2702.01,442.25,,,,,
1989-11-29,,,,,2688.78,442.25,,,,,
1989-11-30,,,,,2706.27,446.3,,,,,
1989-12-01,,,,,2747.65,446.3,,,,,
1989-12-04,,,,,2753.63,446.3,,,,,
1989-12-05,,,,,2741.68,446.3,,,,,
1989-12-06,,,,,2736.77,446.3,,,,,
1989-12-07,,,,,2720.78,446.3,,,,,
1989-12-08,,,,,2731.44,446.3,,,,,
1989-12-11,,,,,2728.24,446.3,,,,,
1989-12-12,,,,,2752.13,446.3,,,,,
1989-12-13,,,,,2761.09,446.3,,,,,
1989-12-14,,,,,2753.63,446.3,,,,,
1989-12-15,,,,,2739.55,446.3,,,,,
1989-12-18,,,,,2697.53,446.3,,,,,
1989-12-19,,,,,2695.61,446.3,,,,,
1989-12-20,,,,,2687.93,446.3,,,,,
1989-12-21,,,,,2691.13,446.3,,,,,
1989-12-22,,,,,2711.39,446.3,,,,,
1989-12-26,,,,,2709.26,446.3,,,,,
1989-12-27,,,,,2724.4,446.3,,,,,
1989-12-28,,,,,2732.3,446.3,,,,,
1989-12-29,,,,,2753.2,445.45,,,,,
1990-01-02,,,,,2810.15,445.45,,,,,
1990-01-03,,,,,2809.73,445.45,,,,,
1990-01-04,,,,,2796.08,445.45,,,,,
1990-01-05,,,,,2773.25,445.45,,,,,
1990-01-08,,,,,2794.37,445.45,,,,,
1990-01-09,,,,,2766,445.45,,,,,
1990-01-10,,,,,2750.64,445.45,,,,,
1990-01-11,,,,,2760.67,445.45,,,,,
1990-01-12,,,,,2689.21,445.45,,,,,
1990-01-15,,,,,2669.37,445.45,,,,,
1990-01-16,,,,,2692.62,445.45,,,,,
1990-01-17,,,,,2659.13,445.45,,,,,
1990-01-18,,,,,2666.38,445.45,,,,,
1990-01-19,,,,,2677.9,445.45,,,,,
1990-01-22,,,,,2600.45,445.45,,,,,
1990-01-23,,,,,2615.32,445.45,,,,,
1990-01-24,,,,,2604.5,445.45,,,,,
1990-01-25,,,,,2561.04,445.45,,,,,
1990-01-26,,,,,2559.23,445.45,,,,,
1990-01-29,,,,,2553.38,445.45,,,,,
1990-01-30,,,,,2543.24,445.45,,,,,
1990-01-31,,,,,2590.54,429.22,,,,,
1990-02-01,,,,,2586.26,429.22,,,,,
1990-02-02,,,,,2602.7,429.22,,,,,
1990-02-05,,,,,2622.52,429.22,,,,,
1990-02-06,,,,,2606.31,429.22,,,,,
1990-02-07,,,,,2640.09,429.22,,,,,
1990-02-08,,,,,2644.37,429.22,,,,,
1990-02-09,,,,,2648.2,429.22,,,,,
1990-02-12,,,,,2619.14,429.22,,,,,
1990-02-13,,,,,2624.1,429.22,,,,,
1990-02-14,,,,,2624.32,429.22,,,,,
1990-02-15,,,,,2649.55,429.22,,,,,
1990-02-16,,,,,2635.59,429.22,,,,,
1990-02-20,,,,,2596.85,429.22,,,,,
1990-02-21,,,,,2583.56,429.22,,,,,
1990-02-22,,,,,2574.77,429.22,,,,,
1990-02-23,,,,,2564.19,429.22,,,,,
1990-02-26,,,,,2602.48,429.22,,,,,
1990-02-27,,,,,2617.12,429.22,,,,,
1990-02-28,,,,,2627.25,427.95,,,,,
1990-03-01,,,,,2635.59,427.95,,,,,
1990-03-02,,,,,2660.36,427.95,,,,,
1990-03-05,,,,,2649.55,427.95,,,,,
1990-03-06,,,,,2676.8,427.95,,,,,
1990-03-07,,,,,2669.59,427.95,,,,,
1990-03-08,,,,,2696.17,427.95,,,,,
1990-03-09,,,,,2683.33,427.95,,,,,
1990-03-12,,,,,2686.71,427.95,,,,,
1990-03-13,,,,,2674.55,427.95,,,,,
1990-03-14,,,,,2687.84,427.95,,,,,
1990-03-15,,,,,2695.72,427.95,,,,,
1990-03-16,,,,,2741.22,427.95,,,,,
1990-03-19,,,,,2755.63,427.95,,,,,
1990-03-20,,,,,2738.74,427.95,,,,,
1990-03-21,,,,,2727.93,427.95,,,,,
